"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","tmxjja","pptdjf","fvegrec","mam","brd","rep"
"background",-320954.533393,432544.323287,472.8330078125,410.822998046875,2386.4599609375,4.94000005722046,18.2567005157471,27.278299331665,382.694000244141,7,64,130,17
"background",-100687.181425,432320.941339,220.707000732422,637.336975097656,346.880004882812,0.340000003576279,15.8699998855591,27.1480007171631,37.9630012512207,3,56,161,13
"background",-72631.7758065,432398.552303,221.563003540039,619.413024902344,437.277008056641,0.313300013542175,15.1332998275757,26.4438991546631,53.3264007568359,3,57,176,12
"background",-35214.6506914,431849.732817,-9999,-9999,394.4169921875,0.636699974536896,15.6766996383667,26.9279003143311,50.1867980957031,9,54,162,12
"background",-307306.310389,431970.157466,495.856994628906,298.279998779297,2638.2099609375,4.28999996185303,16.5366992950439,25.8155994415283,417.582000732422,7,64,129,16
"background",-313925.843179,432198.959343,478.350006103516,372.143005371094,2257.40991210938,4.49669981002808,17.38330078125,26.888599395752,363.281005859375,5,64,132,16
"background",-194592.938586,431917.184318,292.670013427734,608.856994628906,647.513000488281,2.81329989433289,17.0433006286621,28.0893001556396,90.5886993408203,8,63,158,17
"background",-47029.0632419,432246.163347,253.156997680664,566.950012207031,478.81298828125,0.810000002384186,14.1466999053955,25.0319004058838,63.1288986206055,1,58,184,12
"background",-110607.10694,431915.15794,188.089996337891,667.533020019531,303.286987304688,0.0467000007629395,16.2233009338379,27.3222007751465,34.2126007080078,3,57,160,13
"background",-336498.461774,431762.448446,630.39697265625,361.292999267578,2632.86010742188,7.91330003738403,16.2800006866455,22.2000999450684,427.984985351562,7,63,142,17
"background",-309275.146253,431657.672878,439.959991455078,359.920013427734,2386.8701171875,4.40670013427734,16.7000007629395,26.0396995544434,390.467987060547,7,64,131,16
"background",-298896.894392,431396.2062,437.983001708984,363.266998291016,2651.6201171875,3.72329998016357,14.8900003433228,24.4284000396729,409.528015136719,8,63,128,16
"background",-17139.8236287,431688.099629,282.602996826172,475.829986572266,746.719970703125,0.180000007152557,13.7799997329712,24.87619972229,99.4570007324219,7,68,146,10
"background",-27682.7463172,431524.135034,283.369995117188,590.486999511719,458.647003173828,1,15.6732997894287,27.149299621582,53.1456985473633,3,56,170,12
"background",-52368.2668609,431385.373388,253.089996337891,569.773010253906,505.907012939453,0.506699979305267,14.4167003631592,25.4279003143311,66.2379989624023,3,57,186,12
"background",-247670.602011,431768.933015,340.826995849609,615.030029296875,777.213012695312,4.94670009613037,16.9932994842529,27.2194004058838,127.217002868652,7,64,145,17
"background",-166991.432951,431693.003727,184.486999511719,661.903015136719,316.726989746094,-0.330000013113022,16.2099990844727,26.8441009521484,40.4668006896973,3,61,167,16
"background",-93964.01373,431526.319342,264,607.286987304688,359.263000488281,0.486699998378754,15.8966999053955,27.675199508667,36.3135986328125,9,56,165,13
"background",-332968.942167,431202.427914,521.679992675781,408.200012207031,2365.64990234375,6.48999977111816,18.4533004760742,25.6410999298096,384.385986328125,7,64,139,17
"background",-287100.031828,430836.84619,404.226989746094,503.993011474609,1756.90002441406,5.19329977035522,17.8999996185303,28.2341003417969,297.976989746094,7,63,136,16
"background",-159393.208273,430891.311103,184.84700012207,651.283020019531,324.957000732422,-0.456699997186661,16.11669921875,26.8227996826172,41.9141998291016,2,61,156,16
"background",-308913.066358,431228.055443,447.337005615234,353.739990234375,2426.19995117188,4.69670009613037,16.3500003814697,25.5650997161865,394.111999511719,7,64,131,16
"background",-35438.731208,431193.053047,-9999,-9999,392.763000488281,0.629999995231628,15.7033004760742,26.9601993560791,49.8524017333984,9,54,163,12
"background",-41307.3551942,431253.578116,-9999,-9999,378.662994384766,0.333299994468689,15.6167001724243,26.9002990722656,50.1719017028809,9,56,166,12
"background",-43205.7964085,431149.285605,194.662994384766,661.122985839844,394.549987792969,0.473300009965897,15.3933000564575,26.6662998199463,52.8769989013672,7,58,170,13
"background",-115438.402155,430889.445562,152.576995849609,697.349975585938,284.322998046875,-0.170000001788139,16.4367008209229,27.3798007965088,32.1026992797852,11,57,160,13
"background",-308310.60551,430994.618927,434.957000732422,339.119995117188,2794.59008789062,4.42999982833862,15.7266998291016,24.9249000549316,439.649993896484,7,64,128,16
"background",-94957.1467961,430504.506135,-9999,-9999,357.190002441406,0.476700007915497,15.8900003433228,27.6310005187988,36.3893013000488,2,56,165,13
"background",-327147.287233,430764.422492,522.809997558594,339.236999511719,2548.330078125,6.30670022964478,18.2199993133545,25.9934005737305,415.838989257812,7,63,133,17
"background",-8001.69509693,430777.271576,266.31298828125,621.346984863281,490.292999267578,1.25670003890991,15.4833002090454,26.8442001342773,65.5251998901367,3,57,146,14
"background",-123075.646919,430463.467451,236.802993774414,626.14697265625,274.440002441406,-0.186700001358986,16.5767002105713,27.5121002197266,30.2271995544434,11,57,160,13
"background",-188223.563793,430458.545537,309.953002929688,416.613006591797,792.489990234375,1.18330001831055,11.7566995620728,21.9538993835449,97.5338973999023,1,67,145,16
"background",-7422.06103789,430811.2671,221.063003540039,643.109985351562,502.980010986328,1.07330000400543,14.9167003631592,26.1660995483398,67.5494003295898,3,58,142,13
"background",-15603.7442229,430708.810463,227.356994628906,607.039978027344,515.307006835938,0.676699995994568,14.6732997894287,25.7693996429443,68.0101013183594,7,68,144,10
"background",-132685.58639,430419.759986,201.110000610352,658.159973144531,306.989990234375,0.340000003576279,16.1299991607666,27.109899520874,31.9151000976562,2,62,146,15
"background",-232557.631405,430703.554248,274.010009765625,688.653015136719,647.252990722656,3.92000007629395,20.1299991607666,31.6359004974365,105.046997070312,7,66,144,17
"background",-227003.142068,430579.442555,-9999,-9999,576.026977539062,3.82999992370605,19.8866996765137,31.0303001403809,92.0810012817383,2,64,146,17
"background",-241769.103908,429971.198785,368.006988525391,673.06298828125,660.059997558594,4.25670003890991,19.3432998657227,30.5216007232666,109.686996459961,7,64,144,17
"background",-104061.460223,429975.390634,187.406997680664,675.473022460938,348.869995117188,0.856700003147125,15.7632999420166,26.9143009185791,39.0111999511719,3,56,161,13
"background",-160823.010143,430130.724124,182.837005615234,655.960021972656,319.662994384766,-0.449999988079071,16.1567001342773,26.8166007995605,41.1195983886719,2,61,159,16
"background",-315459.169505,430191.968387,426.692993164062,427.882995605469,2312.77001953125,4.49669981002808,17.7432994842529,27.2282009124756,366.851013183594,7,64,132,16
"background",-258694.32486,430213.84723,386.502990722656,591.497009277344,981.346984863281,4.96999979019165,18.2299995422363,28.1979007720947,163.408996582031,7,63,143,17
"background",-232933.222656,429892.822233,275.950012207031,650.953002929688,691.752990722656,4.67329978942871,18.5900001525879,29.6452007293701,111.981002807617,8,64,144,17
"background",-125516.998452,430153.692409,-9999,-9999,270.532989501953,-0.193299993872643,16.5699996948242,27.4922008514404,28.8286991119385,9,58,162,13
"background",-182342.590858,429508.996511,285.320007324219,457.837005615234,667.846984863281,1.3400000333786,13.0767002105713,23.8701000213623,93.4356002807617,1,66,145,16
"background",-117522.732539,429746.890958,239.660003662109,619.656982421875,279.356994628906,-0.170000001788139,16.4666996002197,27.414400100708,31.3913993835449,11,57,160,13
"background",-272857.092605,429826.555001,345.647003173828,580.97998046875,1567.98999023438,5.15999984741211,18.8700008392334,29.3724002838135,278.063995361328,7,64,140,18
"background",-280308.294339,429843.818289,401.816986083984,575.362976074219,1505.11999511719,4.38329982757568,19.7966995239258,30.5251998901367,270.673004150391,7,65,139,18
"background",-18060.8428928,429647.320663,291.183013916016,376.852996826172,988.293029785156,-0.936699986457825,11.0900001525879,21.69580078125,131.136993408203,1,67,146,10
"background",-82729.6237308,429794.727376,243.576995849609,627.533020019531,383.976989746094,0.53329998254776,15.7067003250122,27.5709991455078,40.0626983642578,3,56,171,13
"background",-278406.047906,429335.090366,408.779998779297,577.413024902344,1529.83996582031,4.40000009536743,19.7099990844727,30.2751998901367,274.031005859375,7,65,139,18
"background",-126300.474949,428903.83187,-9999,-9999,268.852996826172,-0.196700006723404,16.5499992370605,27.4659996032715,28.076000213623,11,58,161,13
"background",-322700.096744,429324.3509,538.5,313.622985839844,2855.61010742188,5.66330003738403,15.6000003814697,23.8486003875732,460.575988769531,7,64,131,17
"background",-204556.728303,429278.987172,248.130004882812,745.403015136719,379.31298828125,3.23329997062683,19.4566993713379,30.7978000640869,52.55419921875,2,60,158,17
"background",-253855.07687,429001.108049,356.136993408203,595.453002929688,694.599975585938,4.44329977035522,19.2399997711182,30.3495998382568,112.404998779297,7,64,144,17
"background",-9473.83988031,428435.724836,382.68701171875,529.989990234375,451.463012695312,1.45669996738434,16.3633003234863,27.9305992126465,62.3378982543945,11,57,148,14
"background",-223225.577006,428834.362443,264.502990722656,712.093017578125,546.086975097656,3.72329998016357,19.6100006103516,30.8337993621826,87.1048965454102,8,65,140,17
"background",-268192.972385,428861.384276,345.220001220703,609.163024902344,1251.86999511719,4.25330018997192,19.7833003997803,30.7343997955322,216.904006958008,7,64,140,17
"background",-211092.67874,428864.31135,319.286987304688,642.619995117188,586.299987792969,4.40000009536743,17.6900005340576,28.7831993103027,92.731201171875,8,62,139,17
"background",-304943.854006,428607.948236,486.303009033203,296.292999267578,2825.25,3.99329996109009,15.7632999420166,24.9676990509033,429.864013671875,7,63,126,16
"background",-139088.478295,428431.73444,202.09700012207,659.799987792969,323.102996826172,0.730000019073486,16.0233001708984,26.9123992919922,36.7309989929199,2,60,146,15
"background",-322340.87366,428839.899271,534.793029785156,307.143005371094,2837.23999023438,5.58669996261597,15.3566999435425,23.3703002929688,455.696014404297,7,64,131,17
"background",-147388.975521,428408.593465,263.092987060547,582.179992675781,302.372985839844,-0.180000007152557,16.073299407959,26.8278999328613,37.5559997558594,3,58,147,14
"background",-250397.467562,428060.907446,307.147003173828,679.632995605469,620.263000488281,3.96670007705688,20.1800003051758,31.4706001281738,100.143997192383,2,64,144,17
"background",-312299.000051,428052.031686,405.739990234375,353.799987792969,2841.419921875,3.93330001831055,14.6999998092651,23.7872009277344,447.093994140625,7,63,132,16
"background",-340655.878109,428177.770232,556.64697265625,436.350006103516,2135.90991210938,7.00670003890991,18.073299407959,23.8113994598389,339.264007568359,7,60,158,16
"background",-175623.263494,428306.856859,274.743011474609,575.757019042969,322.986999511719,-0.0467000007629395,16.2199993133545,26.9221992492676,41.472900390625,2,64,166,17
"background",-72398.0255938,427795.766753,268.429992675781,565,460.247009277344,0.426699995994568,14.9799995422363,26.2397003173828,57.9639015197754,3,57,177,12
"background",-60335.9728942,427605.194412,223.283004760742,623.752990722656,466.442993164062,0.600000023841858,14.7767000198364,25.9890995025635,59.8618011474609,3,60,182,12
"background",-247967.475145,427549.540109,336.677001953125,674.380004882812,616.072998046875,3.83330011367798,20.5433006286621,31.8582992553711,99.6731033325195,5,64,143,17
"background",-283626.157534,427566.76724,400.420013427734,562.809997558594,1411.96997070312,4.07329988479614,19.9433002471924,30.6439990997314,251.917999267578,7,65,140,18
"background",-112639.533275,427524.501507,248.367004394531,607.763000488281,287.059997558594,-0.233300000429153,16.4099998474121,27.3726005554199,32.483699798584,11,56,159,13
"background",-248331.24663,427229.148274,334.630004882812,663.570007324219,618.25,3.88330006599426,20.5400009155273,31.8901996612549,100.171997070312,9,64,143,17
"background",-136732.100985,427242.041114,228.919998168945,647.700012207031,336.910003662109,1.56669998168945,15.8900003433228,26.8456001281738,38.8664016723633,3,60,148,15
"background",-127439.923888,427172.25795,233.513000488281,627.469970703125,271.113006591797,-0.213300004601479,16.5433006286621,27.4372005462646,28.3390007019043,11,58,162,13
"background",-205431.716495,427060.895901,275.910003662109,704.763000488281,383.173004150391,3.24670004844666,19.3999996185303,30.7469005584717,53.2573013305664,2,62,134,17
"background",-184059.944542,427045.561856,293.529998779297,455.592987060547,689.289978027344,1.18669998645782,12.7266998291016,23.3099002838135,89.6593017578125,1,66,145,16
"background",-65431.9638623,427447.75067,229.026992797852,603.469970703125,476.986999511719,0.446700006723404,14.6332998275757,25.7893009185791,61.7111015319824,2,59,177,12
"background",-285144.978761,427153.818496,462.273010253906,519.713012695312,1594.65002441406,5.17670011520386,18.8633003234863,29.1735992431641,279.712005615234,7,65,140,18
"background",-285555.530455,427278.341598,468.136993408203,508.983001708984,1706.68994140625,5.49329996109009,18.5867004394531,28.8442993164062,297.986999511719,7,65,139,18
"background",-69132.1872847,427204.404146,229.736999511719,598.780029296875,473.329986572266,0.400000005960464,14.789999961853,25.9556007385254,60.6249008178711,3,57,176,12
"background",-34405.7560885,427285.449899,-9999,-9999,415.649993896484,0.706700026988983,15.8400001525879,27.1986999511719,51.7501983642578,9,54,162,12
"background",-203641.557437,427314.425907,318.792999267578,668.293029785156,371.640014648438,3.15669989585876,19.4867000579834,30.823299407959,51.0531005859375,11,59,161,17
"background",-119707.127128,426499.536483,-9999,-9999,274.837005615234,-0.226699993014336,16.5300006866455,27.4528999328613,30.346399307251,9,57,164,13
