"","fvegHW90mask","bird90","mammal90","reptile90","aet_90m","cwd_90m","ppt_90m","pptdjf_90m","pptjja_90m","tmn_90m","tmx_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"1537",7,155,54,12,NA,NA,351.309997558594,37.0646018981934,15.3276996612549,0.239999994635582,14.6033000946045,25.8663997650146,-6.21640014648438,-33838.4981378,340369.682041
"1538",15,142,65,18,423.489990234375,460.700012207031,1627.83666992188,288.342987060547,12.6628999710083,5.93330001831055,21.6399993896484,32.535099029541,1.40310001373291,-300837.552997,339658.748469
"1539",8,138,65,17,526.953308105469,351.826690673828,2020.87670898438,353.081298828125,16.340799331665,4.36999988555908,16.7600002288818,26.8649005889893,-1.1139999628067,-285627.040177,339855.935704
"1540",11,169,62,12,252.199996948242,709.299987792969,553.323303222656,78.9919967651367,9.44970035552979,1.31669998168945,18.6966991424561,29.5130004882812,-4.85620021820068,-122382.965277,339637.610946
"1541",1,130,58,16,422.836700439453,176.330001831055,1740.2099609375,298.446899414062,21.2772006988525,1.73329997062683,11.1833000183105,20.7821998596191,-3.7341001033783,-237118.562834,339936.637002
"1542",7,148,64,16,394.906707763672,638.983276367188,769.780029296875,119.021202087402,9.88169956207275,3.64000010490417,18.3367004394531,29.1692008972168,-2.57599997520447,-141889.319609,339852.811159
"1543",7,147,58,16,649.423278808594,317.019989013672,2066.27661132812,334.137603759766,19.5762996673584,6.19999980926514,19.7866992950439,28.9132995605469,2.45980000495911,-323778.077758,339607.113106
"1544",7,161,55,12,194.826705932617,619.186706542969,352.173309326172,37.3620986938477,14.1932001113892,-0.196700006723404,14.710000038147,25.8120002746582,-6.56020021438599,-51440.1990529,339287.414589
"1545",7,139,65,18,434.709991455078,568.956726074219,1559.70666503906,273.599914550781,11.6363000869751,6.24329996109009,21.6200008392334,32.2168006896973,2.36669993400574,-303368.344694,339203.825719
"1546",7,143,61,16,368.88330078125,501.833312988281,1647.5732421875,273.143585205078,22.0699996948242,4.57000017166138,15.5233001708984,25.542200088501,-1.40499997138977,-212665.41424,339448.041574
"1547",7,141,60,16,375.093292236328,507.176696777344,1792.48327636719,314.905914306641,23.4459991455078,4.57329988479614,16.9733009338379,28.2178001403809,-1.23239994049072,-230219.187613,339343.292584
"1548",9,146,65,20,NA,NA,2086.10668945312,357.700805664062,18.3131008148193,4.83330011367798,19.8099994659424,30.6343002319336,-0.736599981784821,-167005.776354,338661.571045
"1549",7,148,58,16,585.890014648438,365.036712646484,1572.2099609375,259.178985595703,13.5600004196167,6.44670009613037,20.3966999053955,28.4911994934082,2.43939995765686,-324582.596434,338685.045689
"1550",1,129,59,16,409.399993896484,192.779998779297,1547.90673828125,274.291687011719,18.6306991577148,0.740000009536743,11.5566997528076,21.1354007720947,-4.728600025177,-244941.518447,339130.324567
"1551",7,147,65,20,419.403289794922,619.099975585938,1806.58996582031,306.864898681641,16.8871002197266,5.61999988555908,20.6900005340576,31.486400604248,0.0285999998450279,-180062.075871,339015.427026
"1552",7,147,58,16,592.669982910156,366.646697998047,1618.29333496094,266.368896484375,13.9617004394531,6.51669979095459,20.8332996368408,29.6156997680664,2.69190001487732,-324082.674619,338672.839902
"1553",7,121,61,15,355.156707763672,364.369995117188,1495.07995605469,266.525909423828,17.5925998687744,2.53670001029968,14.1599998474121,24.4729995727539,-2.72460007667542,-246739.731108,338832.068295
"1554",8,134,63,17,471.676696777344,386.600006103516,2473.68334960938,429.166412353516,22.6436004638672,3.88669991493225,15.8233003616333,25.6112995147705,-1.855299949646,-288157.762297,338698.276314
"1555",7,148,64,20,387.279998779297,553.963317871094,2003.32666015625,341.909912109375,18.0666999816895,5.17329978942871,18.4232997894287,29.1681003570557,-0.587199985980988,-175858.71538,338851.699404
"1556",7,149,64,16,585.443298339844,453.260009765625,756.753295898438,116.615600585938,9.92520046234131,3.72000002861023,18.346700668335,29.1783008575439,-2.53760004043579,-141848.4502,338889.984692
"1557",7,138,65,17,402.206695556641,496.343292236328,1350.45666503906,233.954605102539,12.5490999221802,4.32000017166138,19.6466999053955,30.7280006408691,-0.62720000743866,-281817.808495,338935.207545
"1558",3,154,55,12,174.059997558594,636.813293457031,349.023284912109,37.4108009338379,15.3927001953125,0.100000001490116,14.4666996002197,25.6916999816895,-6.31820011138916,-35443.3582341,338814.357284
"1559",3,175,59,13,237.29670715332,685.530029296875,473.896697998047,58.959098815918,13.5347003936768,1.94000005722046,16.3099994659424,26.9801998138428,-4.54580020904541,-87216.5759455,338191.291327
"1560",5,133,59,16,427.893310546875,211.023300170898,1799.056640625,309.808685302734,22.2084007263184,2.29670000076294,12.2867002487183,22.2178993225098,-3.34920001029968,-235621.673878,338380.490294
"1561",3,155,55,12,207.809997558594,535.786682128906,375.739990234375,41.8270988464355,15.6780004501343,-1.48000001907349,13.789999961853,24.7763004302979,-7.34679985046387,-45145.4269624,338341.913858
"1562",7,120,62,15,293.736694335938,405.059997558594,1658.08666992188,298.740386962891,18.8747005462646,2.88330006599426,13.9200000762939,24.2201995849609,-2.84739995002747,-254593.842395,338427.787601
"1563",7,137,66,17,419.670013427734,466.253295898438,1799.45666503906,318.281585693359,15.0600996017456,5.47669982910156,20.4832992553711,30.9463996887207,1.17289996147156,-295355.541703,338558.475877
"1564",7,148,64,20,406.196685791016,573.643310546875,2065.68994140625,351.882690429688,18.6319007873535,4.92000007629395,17.8866996765137,28.7250003814697,-0.859899997711182,-175117.044879,338554.787399
"1565",3,170,56,12,183.683303833008,648.506713867188,294.336700439453,30.0891990661621,11.6956996917725,-0.736699998378754,15.7232999801636,26.9468002319336,-6.66620016098022,-58918.3844707,338629.725983
"1566",7,149,60,15,556.659973144531,314.923309326172,2099.52661132812,340.732299804688,19.7728996276855,6.2632999420166,17.2033004760742,22.1236000061035,2.9070999622345,-331682.436647,338407.462346
"1567",8,168,58,12,350.393310546875,618.77001953125,478.256713867188,64.2320022583008,10.1560001373291,1.90330004692078,18.0233001708984,28.784200668335,-4.41720008850098,-108858.56847,337707.556807
"1568",7,144,65,20,641.726684570312,405.049987792969,1944.49328613281,333.549713134766,17.2047996520996,5.01999998092651,21.4699993133545,32.6228981018066,-0.439399987459183,-163027.769732,338032.78531
"1569",3,154,57,12,248.396697998047,491.049987792969,543.3466796875,67.8367004394531,17.43630027771,-0.873300015926361,13.3267002105713,24.3393001556396,-7.21260023117065,-19168.8330142,338082.707687
"1570",3,152,56,12,256.440002441406,495.256713867188,503.836700439453,62.0931015014648,16.7597007751465,-0.566699981689453,13.4533004760742,24.5188999176025,-6.97389984130859,-26321.4426023,338174.748047
"1571",3,167,61,12,415.809997558594,507.196685791016,477.640014648438,59.6267013549805,12.1993999481201,1.27330005168915,16.9799995422363,27.4393997192383,-5.03539991378784,-95013.0407163,338092.939415
"1572",7,145,65,20,520.233276367188,493.890014648438,1985.81005859375,338.984191894531,17.9529991149902,5.1100001335144,20.3700008392334,31.1553001403809,-0.521000027656555,-160837.275923,337908.646126
"1573",7,144,65,16,368.186706542969,513.219970703125,1881.63330078125,309.575897216797,19.5757007598877,2.55329990386963,15.2632999420166,25.9466991424561,-3.30340003967285,-151104.861387,337406.600423
"1574",7,157,59,15,449.193298339844,429.863311767578,1390.71667480469,225.205001831055,15.0072002410889,6.79330015182495,15.7266998291016,18.7455997467041,3.82340002059937,-340261.554458,337243.952031
"1575",7,154,55,12,194.196701049805,609,332.846710205078,36.8202018737793,14.2447004318237,-0.430000007152557,14.7867002487183,26.0055999755859,-6.76480007171631,-37359.0062153,337249.176512
"1576",8,148,64,16,557.13671875,445.463287353516,706.856689453125,108.206298828125,9.67500019073486,2.26670002937317,19.0433006286621,30.1979999542236,-3.40490007400513,-142171.704634,337529.790668
"1577",7,140,65,18,485.760009765625,447.799987792969,1701.12670898438,301.568908691406,13.4953002929688,5.65000009536743,19.63330078125,29.7462005615234,1.75890004634857,-297915.582656,337259.261804
"1578",7,137,64,17,507.593292236328,497.726715087891,1917.56335449219,310.116088867188,22.2052993774414,6.14330005645752,17.4400005340576,27.7826995849609,-0.0467000007629395,-206914.630754,336931.207163
"1579",7,158,55,12,197.110000610352,608.716674804688,348.626708984375,37.6343994140625,14.8149995803833,-0.506699979305267,14.5799999237061,25.698299407959,-6.79190015792847,-46915.7495641,337023.85444
"1580",8,167,58,12,233.830001831055,728.286682128906,475.380004882812,62.8433990478516,10.6542997360229,1.87999999523163,18.0067005157471,28.7537994384766,-4.38180017471313,-107044.964063,336861.124674
"1581",11,171,62,12,246.096694946289,713.283325195312,517.063293457031,72.6820983886719,9.68280029296875,1.36000001430511,18.5533008575439,29.3216991424561,-4.92859983444214,-122282.40533,336809.294231
"1582",7,148,60,15,536.773315429688,353.486694335938,1842.43334960938,300.507598876953,17.0769996643066,6.42999982833862,17.7332992553711,22.6742000579834,3.04469990730286,-331724.75061,337025.141217
"1583",7,148,65,20,520.523315429688,452.873291015625,2142.6533203125,361.202392578125,20.0853996276855,6.11670017242432,19.6399993896484,30.3619003295898,0.172900006175041,-180565.541751,337204.954533
"1584",8,137,64,17,467.769989013672,450.076690673828,2080.9833984375,368.812286376953,16.9862003326416,5.28329992294312,17.7999992370605,27.8379993438721,0.117899999022484,-288242.108705,336490.690482
"1585",7,152,60,15,582.223327636719,363.063293457031,1590.51672363281,261.450897216797,14.1127996444702,6.35669994354248,20.3799991607666,29.0018005371094,2.23959994316101,-323899.6707,336570.106528
"1586",1,175,58,13,303.936706542969,543.513305664062,523.760009765625,65.2302017211914,14.8292999267578,1.09669995307922,14.2867002487183,24.8878993988037,-4.93289995193481,-78513.0186315,336591.618733
"1587",8,177,62,15,504.856689453125,368.193298339844,1368.63330078125,221.236602783203,14.6801996231079,6.67000007629395,15.7067003250122,18.8045997619629,3.7202000617981,-342037.787881,336691.355146
"1588",1,178,59,12,216.283294677734,661.130004882812,452.369995117188,54.8103981018066,13.1189002990723,1.02330005168915,15.8267002105713,26.8258991241455,-5.36299991607666,-74997.104295,335926.585077
"1589",11,166,59,12,243.38330078125,724.076721191406,477.753295898438,64.6289978027344,9.671799659729,1.39330005645752,18.8099994659424,29.6459999084473,-4.44619989395142,-109534.224158,336222.947542
"1590",7,138,65,18,617.72998046875,294.316711425781,2834.06005859375,444.062896728516,30.4340000152588,6.20329999923706,18.0533008575439,27.9353008270264,0.773699998855591,-310485.970115,336140.338933
"1591",3,173,60,12,228.970001220703,658.3466796875,483.410003662109,60.6831016540527,12.8165998458862,1.41670000553131,16.5132999420166,27.0121994018555,-4.92719984054565,-90849.2770171,335923.432152
"1592",7,167,57,12,150.643295288086,668.780029296875,318.070007324219,32.1932983398438,12.6733999252319,-0.313300013542175,14.8667001724243,26.0361003875732,-6.62220001220703,-60428.3804853,336194.031808
"1593",3,149,57,12,249.5,481.983306884766,544.976684570312,67.3667984008789,17.1849994659424,-0.933300018310547,13.1999998092651,24.2551002502441,-7.29899978637695,-11883.1652549,336203.842257
"1594",7,167,58,12,149.169998168945,668.61669921875,316.359985351562,32.0227012634277,12.6233997344971,-0.379999995231628,14.9200000762939,26.0823001861572,-6.63299989700317,-60667.6642177,336140.341931
"1595",7,151,63,20,443.013305664062,615.506713867188,2257.10668945312,363.963592529297,18.3176002502441,6.62330007553101,19.7866992950439,30.9188995361328,0.412200003862381,-195900.786802,335833.052032
"1596",15,138,65,18,425.336700439453,559.063293457031,1374.43664550781,241.403900146484,10.1499004364014,6.46999979019165,22.1732997894287,33.0205993652344,2.45059990882874,-305961.574284,335363.977824
"1597",3,138,54,15,230.089996337891,525.983276367188,480.75,56.4272003173828,15.7086000442505,-0.423299998044968,14.1400003433228,25.359899520874,-6.90630006790161,-6784.56335305,335719.526711
"1598",11,166,59,12,298.753295898438,667.109985351562,478.193298339844,64.7248001098633,9.67129993438721,1.36000001430511,18.8166999816895,29.648099899292,-4.46990013122559,-109395.218731,335440.845779
"1599",1,159,55,12,193.309997558594,606.75,359.176696777344,37.720401763916,14.7250995635986,-0.316700011491776,14.3100004196167,25.4137992858887,-6.63770008087158,-51579.9585974,335491.312726
"1600",15,150,60,15,484.446685791016,457.179992675781,1714.47668457031,280.498992919922,15.5129995346069,6.3600001335144,20.1700000762939,28.4932994842529,2.41400003433228,-324548.023443,335394.831146
"1601",1,179,58,12,205.653305053711,609.61669921875,379.773284912109,42.0782012939453,13.1119003295898,0.286700010299683,14.1667003631592,25.2103996276855,-5.73220014572144,-66981.2242405,335734.667614
"1602",2,179,62,15,442.649993896484,420.706695556641,1317.93994140625,210.950607299805,14.5357999801636,6.96000003814697,15.0367002487183,17.12619972229,4.40070009231567,-345509.978921,335394.990126
"1603",15,150,64,20,407.600006103516,606.75,1687.39672851562,287.305908203125,16.4276008605957,6.01669979095459,21.7033004760742,32.5970993041992,0.378100007772446,-187892.538348,335388.284322
"1604",11,169,60,12,428.976715087891,528.330017089844,501.556701660156,69.1550979614258,9.82800006866455,1.19000005722046,18.6732997894287,29.4902000427246,-5,-119377.439169,334849.152866
"1605",7,144,65,16,407.140014648438,534.303283691406,2041.96667480469,331.934997558594,21.2406005859375,3.63000011444092,16.8132991790771,27.3792991638184,-2.22939991950989,-151696.985545,335291.960873
"1606",7,133,61,17,453.073303222656,360.739990234375,1604.443359375,280.036804199219,14.4968004226685,4.9032998085022,16.3600006103516,26.8656005859375,-0.492799997329712,-274605.87858,335127.535959
"1607",11,168,59,12,298.600006103516,657.426696777344,498.640014648438,68.5998992919922,9.70839977264404,1.1599999666214,18.653299331665,29.4461994171143,-4.98129987716675,-117805.130752,334894.997133
"1608",7,157,61,15,508.579986572266,371.066711425781,1338.06994628906,215.881698608398,14.5717000961304,6.92000007629395,15.5832996368408,18.3003997802734,4.01830005645752,-341164.386704,334931.400228
"1609",3,152,57,12,270.459991455078,435.503295898438,543.390014648438,66.7797012329102,17.4101009368896,-1.18330001831055,12.7733001708984,23.7812995910645,-7.3786997795105,-18316.0457415,334855.206895
"1610",7,137,64,17,449.459991455078,460.823303222656,1901.80004882812,337.382690429688,15.4512996673584,5.04670000076294,18.5200004577637,28.7658996582031,0.0537000000476837,-287932.665719,335250.950004
"1611",8,153,64,15,466.743286132812,517.710021972656,554.126708984375,79.8057022094727,10.043399810791,3.0566999912262,18.346700668335,29.1837997436523,-3.16339993476868,-129441.55012,335028.54217
"1612",7,133,60,16,436.953308105469,322.723297119141,1548.43664550781,258.524200439453,17.0149002075195,2.9433000087738,14.4732999801636,24.8327007293701,-2.63499999046326,-238504.259578,334861.31343
"1613",1,167,59,12,273.583312988281,686.38671875,473.326690673828,58.8852005004883,13.6681003570557,2.65669989585876,16.1900005340576,26.6653995513916,-3.98659992218018,-98275.270577,334831.568203
"1614",15,138,64,18,525.176696777344,365.640014648438,3092.88671875,482.716888427734,34.8045997619629,5.85330009460449,17.25,26.5597991943359,0.491200000047684,-315204.174051,334340.623962
"1615",7,137,65,18,615.173278808594,321.653289794922,2660.4267578125,419.006713867188,28.2427005767822,6.28000020980835,18.4533004760742,28.4335994720459,0.986999988555908,-309998.981131,334443.541274
"1616",8,138,63,18,473.043304443359,633.13671875,2015.38330078125,331.042907714844,18.0004005432129,6.73000001907349,19.8267002105713,30.8026008605957,0.482199996709824,-205715.668262,334430.734505
"1617",7,139,65,17,420.200012207031,440.256713867188,2128.14331054688,382.505706787109,18.392599105835,4.78000020980835,16.7133007049561,26.6200008392334,-0.551999986171722,-294751.984116,334476.587654
"1618",7,149,61,15,536.373291015625,353.613311767578,1736.96667480469,284.189392089844,16.5097999572754,7.05670022964478,17.9967002868652,22.6630001068115,4.37389993667603,-335808.621789,334563.481338
"1619",3,173,57,13,220.820007324219,652.86669921875,460.176696777344,56.0441017150879,13.4697999954224,0.980000019073486,15.4732999801636,26.4976997375488,-5.41459989547729,-76382.2038545,334385.689369
"1620",7,149,59,18,399.38330078125,489.13330078125,1568.86328125,264.408813476562,19.2877998352051,4.27330017089844,17.0200004577637,28.1804008483887,-1.5378999710083,-232471.466654,334559.867762
"1621",7,149,61,15,535.090026855469,348.966705322266,1759.4033203125,288.047393798828,16.5515995025635,6.88670015335083,17.823299407959,22.5202007293701,4.10659980773926,-335416.401308,334535.219234
"1622",7,150,64,20,412.876708984375,536.646728515625,2443.11328125,411.515106201172,19.7068996429443,5.20669984817505,18.2332992553711,29.3250007629395,-0.601199984550476,-188838.574749,334609.210813
"1623",7,152,60,18,371.679992675781,518.273315429688,1778.36328125,296.607696533203,20.489200592041,5.08330011367798,16.2532997131348,26.7698993682861,-0.994099974632263,-213900.974696,334217.812415
"1624",1,176,58,12,181.456695556641,640.956726074219,394.916687011719,44.6481018066406,13.1577997207642,0.100000001490116,14.4399995803833,25.5786991119385,-6.05000019073486,-66758.9516377,334205.627373
"1625",2,137,67,18,337.933288574219,485.956695556641,1386.08666992188,241.093597412109,12.4750995635986,3.8199999332428,19.3267002105713,30.3631000518799,-1.13559997081757,-279648.836147,333944.852213
"1626",7,149,64,20,453.720001220703,545.893310546875,2133.669921875,363.120788574219,19.7178001403809,5.42000007629395,20.2700004577637,30.9601001739502,-0.258199989795685,-172535.448732,334049.078498
"1627",15,157,64,16,439.049987792969,561.340026855469,490.093292236328,69.5176010131836,9.00809955596924,1.62329995632172,19.9500007629395,31.0414009094238,-4.03399991989136,-131872.029728,334157.066868
"1628",15,149,57,16,628.213317871094,303.299987792969,2013.06335449219,326.201110839844,19.0088996887207,6.66669988632202,21.0666999816895,30.4995994567871,3.51399993896484,-318603.172353,333862.685794
"1629",3,138,54,15,218.433303833008,637.900024414062,405.019989013672,46.2928009033203,13.4569997787476,0.829999983310699,16.0266990661621,27.5730991363525,-6.00390005111694,-1215.9082218,334301.83004
"1630",7,148,65,20,457.186706542969,551.713317871094,2253.68334960938,382.052795410156,21.5244007110596,5.62669992446899,19.2299995422363,29.8808994293213,-0.189099997282028,-175022.906013,333927.533758
"1631",7,139,67,17,365.950012207031,524.169982910156,1561.27331542969,276.019714355469,12.6779003143311,4.57670021057129,19.8099994659424,30.423900604248,-0.462799996137619,-286170.544476,333604.226335
"1632",7,148,65,20,478.893310546875,549.623291015625,2453.7099609375,412.570709228516,23.9137001037598,5.71670007705688,18.6067008972168,29.2182998657227,-0.231900006532669,-176253.176411,333409.175617
"1633",7,171,59,13,322.040008544922,556.216674804688,542.926696777344,68.0818023681641,17.8201007843018,1.9099999666214,14.7799997329712,25.2880001068115,-4.3189001083374,-89872.5524727,333809.678922
"1634",2,172,62,12,244.583297729492,710.003295898438,503.543304443359,69.2286987304688,9.94410037994385,1.46329998970032,18.3700008392334,29.1177005767822,-4.99109983444214,-122810.602049,333837.57334
"1635",3,175,58,12,196.466705322266,654.723327636719,417.989990234375,48.9282989501953,13.2473001480103,0.430000007152557,15.3566999435425,26.480899810791,-5.93979978561401,-69037.0448704,333464.846198
"1636",7,136,66,18,635.666687011719,357.423309326172,2401.85668945312,383.011810302734,25.0088996887207,6.19670009613037,19.1667003631592,29.3589000701904,1.37569999694824,-309852.787807,333625.387052
"1637",7,151,63,20,414.906707763672,627.623291015625,1941.37329101562,316.609191894531,16.1858997344971,7.42000007629395,21.3899993896484,32.3788986206055,1.55589997768402,-198793.018466,333486.925292
"1638",8,182,61,15,432.456695556641,430.923309326172,1213.21997070312,193.058898925781,14.1373996734619,7.23999977111816,15.0100002288818,17.0202007293701,4.71239995956421,-347180.568513,333475.231939
"1639",9,153,59,18,NA,NA,1418.25671386719,243.807006835938,14.4656000137329,4.05329990386963,20.5599994659424,32.0913009643555,-0.878600001335144,-225953.443218,333182.263355
"1640",7,144,64,16,481.096710205078,445.420013427734,2052.73681640625,335.130889892578,20.8148994445801,3.13669991493225,16.1800003051758,26.7789993286133,-2.75370001792908,-150685.392028,333170.327921
"1641",7,149,57,16,510.303314208984,394.436706542969,2223.68676757812,357.780303955078,21.7565994262695,6.05999994277954,19.7367000579834,28.968900680542,2.40659999847412,-319200.104136,333101.660649
"1642",15,148,65,20,473.253295898438,570.429992675781,2332.73999023438,393.489288330078,22.5361003875732,5.82670021057129,19.3633003234863,29.9729995727539,-0.0428000018000603,-175362.590402,333182.181412
"1643",3,138,54,15,187.889999389648,649.923278808594,399.269989013672,45.0284004211426,13.3781003952026,0.759999990463257,16.0400009155273,27.5962009429932,-6.05810022354126,-2200.52153779,333043.798537
"1644",15,154,65,15,425.176696777344,575.716674804688,485.299987792969,68.7136993408203,9.18470001220703,1.92330002784729,19.5100002288818,30.4820003509521,-3.87100005149841,-130055.924436,333192.916276
"1645",9,153,59,18,438.899993896484,551.349975585938,1464.51000976562,251.041793823242,14.1985998153687,4.10330009460449,20.4799995422363,31.8903007507324,-0.763400018215179,-224665.503597,332815.808103
"1646",7,138,63,17,485.943298339844,555.11328125,2115.1767578125,358.460906982422,20.1049995422363,6.78000020980835,19.8600006103516,31.0013008117676,0.661199986934662,-210231.55703,332588.44426
"1647",15,136,66,18,548.286682128906,466.739990234375,1712.63671875,287.608184814453,15.0756998062134,6.13670015335083,21.1399993896484,31.9557991027832,1.75100004673004,-308780.904721,332598.849199
"1648",15,136,66,18,546.36669921875,472.329986572266,1682.056640625,283.55810546875,14.7462997436523,6.14330005645752,21.5200004577637,32.3460998535156,1.94019997119904,-309433.363506,332421.462675
"1649",3,136,54,15,327.506713867188,511.640014648438,395.850006103516,44.8893013000488,13.2304000854492,0.860000014305115,16.0433006286621,27.6019992828369,-6.00579977035522,-1586.07138226,332643.763137
"1650",8,155,63,15,242.783294677734,717.989990234375,497.023284912109,68.6789016723633,9.77569961547852,1.46329998970032,18.4466991424561,29.2362003326416,-4.92719984054565,-121556.781741,332410.656346
"1651",3,153,55,12,239.853302001953,444.613311767578,491.089996337891,60.6698989868164,16.7628993988037,-1.31330001354218,12.25,23.2518997192383,-7.24560022354126,-31009.8948324,332000.757967
"1652",7,168,57,13,260.026702880859,585.813293457031,558.27001953125,71.4483032226562,15.6379995346069,1.1032999753952,14.2200002670288,24.8537998199463,-4.90570020675659,-79425.9461948,332397.415303
"1653",7,138,63,17,470.25,540.016723632812,2105.10327148438,357.100799560547,19.9948997497559,6.7367000579834,19.7532997131348,30.8859996795654,0.622200012207031,-210525.008906,332207.676126
"1654",3,153,56,12,206.63330078125,581.296691894531,405.320007324219,47.5303993225098,14.9835996627808,-0.200000002980232,14.0066995620728,25.171199798584,-6.57200002670288,-24561.9526701,332153.708297
"1655",7,147,61,15,514.123291015625,392.963287353516,1551.96667480469,254.701995849609,14.6233997344971,6.57999992370605,17.3899993896484,22.42919921875,2.96420001983643,-332221.501694,332304.15367
"1656",7,140,67,17,354.570007324219,570.349975585938,1287.54333496094,224.545394897461,11.6392002105713,4.05000019073486,20.9766998291016,32.2995986938477,-0.490099996328354,-282639.777981,332353.330402
"1657",15,136,66,18,591.169982910156,389.943298339844,2011.47326660156,329.286895751953,19.6728000640869,5.94670009613037,20.7133007049561,31.2728004455566,1.72909998893738,-310432.39521,331618.514869
"1658",15,147,63,20,454.209991455078,602.299987792969,2115.77319335938,353.201690673828,18.9545993804932,6.4032998085022,20.0233001708984,30.9402008056641,0.593200027942657,-187499.902489,331505.133293
"1659",7,143,64,16,425.453308105469,461.236694335938,2217.75659179688,363.234985351562,21.4323997497559,2.32999992370605,15.4933004379272,25.9092998504639,-3.41409993171692,-152628.989579,331481.409318
"1660",15,147,63,20,444.11669921875,512.400024414062,2690.26318359375,449.009094238281,21.8111991882324,4.4032998085022,16.8332996368408,27.9738006591797,-1.38530004024506,-189372.063801,331882.906608
"1661",7,136,65,17,458.043304443359,434.940002441406,2102.64331054688,380.538208007812,17.6627998352051,4.50670003890991,16.5433006286621,26.3826007843018,-0.897599995136261,-290499.764036,331542.448642
"1662",7,151,56,12,205.613296508789,593.123291015625,392.856689453125,44.3152008056641,15.2067003250122,-0.370000004768372,14.3633003234863,25.5722007751465,-6.7480001449585,-19805.2572125,331672.425617
"1663",7,183,62,15,436.269989013672,433.303314208984,1230.33996582031,196.243194580078,14.1162004470825,7.17999982833862,15.1632995605469,17.2143993377686,4.58370018005371,-346584.300602,331862.454019
"1664",8,163,59,12,241.470001220703,708.936706542969,505.863311767578,70.350700378418,9.98270034790039,1.11329996585846,18.6366996765137,29.4960994720459,-4.90780019760132,-112565.162604,331131.126111
"1665",15,130,61,17,471.483306884766,383.513305664062,1332.36328125,230.653106689453,18.0851993560791,3.90000009536743,15.2666997909546,25.4316997528076,-1.72990000247955,-269108.79719,331289.804992
"1666",7,146,57,12,237.429992675781,498.760009765625,478.593292236328,57.4253005981445,15.6240997314453,-0.589999973773956,13.8500003814697,25.0678997039795,-7.10760021209717,-8867.33037678,331172.089406
"1667",7,150,63,20,431.856689453125,562.353271484375,2235.693359375,388.339202880859,21.0765991210938,6.8467001914978,20.3166999816895,31.3283996582031,0.684000015258789,-195086.021209,331218.993489
"1668",8,170,60,13,318.643310546875,478.573303222656,589.256713867188,73.2923965454102,20.7411003112793,0.53329998254776,14.2833003997803,24.519100189209,-5.33279991149902,-92247.6819828,331213.68699
"1669",8,160,61,15,502.799987792969,376.826690673828,1284.81665039062,207.634094238281,14.0530004501343,7.03999996185303,15.6332998275757,18.138599395752,4.11390018463135,-340409.093943,331451.705235
"1670",15,149,57,16,509.603302001953,383.290008544922,2369.4599609375,380.364410400391,22.9209003448486,5.63329982757568,18.9566993713379,27.9405994415283,1.87399995326996,-318786.769683,331066.104971
"1671",7,159,55,12,208.423294067383,516.543273925781,353.143310546875,36.1698989868164,14.7292003631592,-0.730000019073486,12.960000038147,23.9356002807617,-6.64669990539551,-50984.7514467,331450.408427
"1672",7,149,60,20,417.326690673828,643.830017089844,1841.11328125,299.437408447266,14.5853996276855,7.9867000579834,21.5,32.0791015625,1.96070003509521,-203725.992549,331209.043839
"1673",1,165,59,12,248.603302001953,730.533325195312,459.546691894531,57.3871994018555,13.5158004760742,3.10330009460449,16.5832996368408,27.144100189209,-3.53970003128052,-101526.416266,331280.532773
"1674",8,119,60,15,311.720001220703,297.703308105469,1540.20666503906,265.326690673828,25.088399887085,0.563300013542175,10.5699996948242,19.8640003204346,-4.78490018844604,-256442.815406,331271.403662
"1675",7,148,64,20,484.869995117188,588.603271484375,2197.59326171875,375.763702392578,19.0613994598389,6.46000003814697,20.0799999237061,30.6091003417969,0.443800002336502,-169024.771417,331132.650643
"1676",7,127,61,15,413.149993896484,318.269989013672,1480.27331542969,262.447814941406,14.5109996795654,2.79329991340637,14.8900003433228,25.7462005615234,-2.94059991836548,-247335.339247,331361.960384
"1677",3,165,61,13,242.79670715332,680.186706542969,478.296691894531,59.089599609375,15.4981002807617,2.27670001983643,16.0799999237061,26.5091991424561,-4.21199989318848,-95727.4557376,331341.640797
"1678",7,150,63,20,459.779998779297,608.090026855469,1919.6767578125,320.911712646484,17.443000793457,6.8899998664856,21.4232997894287,32.1929016113281,1.03830003738403,-186022.407494,331416.213642
"1679",9,158,59,18,NA,NA,1430.01000976562,245.27099609375,13.6241998672485,4.11670017242432,20.4799995422363,31.8997001647949,-0.707899987697601,-224261.585789,331061.723219
"1680",8,165,59,12,248.603302001953,730.533325195312,459.546691894531,57.3871994018555,13.5158004760742,3.10330009460449,16.5832996368408,27.144100189209,-3.53970003128052,-101501.804178,331128.522738
"1681",1,171,57,13,239.460006713867,617.046691894531,547.553283691406,69.397102355957,16.5359992980957,1.24000000953674,14.5966997146606,25.5300006866455,-5.00629997253418,-83265.6397825,331440.296412
"1682",7,148,63,20,675.533325195312,330.456695556641,1978.15002441406,330.314697265625,17.992000579834,5.74329996109009,20.1867008209229,30.7803993225098,-0.0575999990105629,-160389.257103,331014.556485
"1683",3,162,54,12,187.646697998047,617.693298339844,340.333312988281,35.964599609375,13.3966999053955,-0.606700003147125,14.8400001525879,26.00119972229,-6.88430023193359,-57705.9292235,330716.935489
