"","fvegHW90mask","aetmar_90m","cwdmar_90m","pptmar_90m","pptdjf_90m","pptjja_90m","tmnmar_90m","tmxmar_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"98",15,76.0879974365234,17.4067001342773,84.0542984008789,89.6223983764648,9.31770038604736,3.14630007743835,17.7987003326416,31.8612995147705,2.06410002708435,291426.053738253,-458185.536206847
"99",15,72.109001159668,37.9177017211914,59.3997001647949,83.4700012207031,2.28889989852905,8.45269966125488,19.3209991455078,31.5531997680664,7.44509983062744,253024.160286552,-494203.44807151
"100",15,72.109001159668,37.9177017211914,59.3997001647949,83.4700012207031,2.28889989852905,8.45269966125488,19.3209991455078,31.5531997680664,7.44509983062744,253024.160286552,-494203.44807151
"101",15,72.109001159668,37.9177017211914,59.3997001647949,83.4700012207031,2.28889989852905,8.45269966125488,19.3209991455078,31.5531997680664,7.44509983062744,253024.160286552,-494203.44807151
"102",15,72.109001159668,37.9177017211914,59.3997001647949,83.4700012207031,2.28889989852905,8.45269966125488,19.3209991455078,31.5531997680664,7.44509983062744,253024.160286552,-494203.44807151
"103",8,51.2352981567383,54.9080009460449,49.910701751709,66.8876037597656,1.18879997730255,6.80569982528687,20.9073009490967,34.5822982788086,5.49529981613159,241351.308423119,-479329.350850233
"104",8,60.7462997436523,49.1603012084961,48.8553009033203,65.6146011352539,1.94179999828339,7.36829996109009,21.2686996459961,33.0518989562988,5.91079998016357,231413.615844008,-461260.96717975
"105",15,72.109001159668,37.9177017211914,59.3997001647949,83.4700012207031,2.28889989852905,8.45269966125488,19.3209991455078,31.5531997680664,7.44509983062744,253024.160286552,-494203.44807151
"106",15,72.109001159668,37.9177017211914,59.3997001647949,83.4700012207031,2.28889989852905,8.45269966125488,19.3209991455078,31.5531997680664,7.44509983062744,253024.160286552,-494203.44807151
"107",15,72.7639999389648,36.5559997558594,59.3013000488281,83.5419998168945,2.26640009880066,8.41030025482178,19.3810005187988,31.6529006958008,7.417799949646,253265.843665214,-494590.222777361
"108",15,58.4679985046387,50.5387001037598,53.4560012817383,76.8227996826172,2.23699998855591,7.91099977493286,19.6700000762939,32.1189002990723,6.92799997329712,253399.373633195,-492445.845245715
